LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (бу)
-0.227079446,0.025556562,-0.131152797,-0.534228897
-0.526641868,-0.242396581,-0.500271099,-0.525087779
-0.611272823,-0.362006532,-0.629573353,-0.518650384
-0.499757031,-0.229460234,-0.485015186,-0.515738551
-0.460341689,-0.188853477,-0.435568168,-0.525478672
-0.379467499,-0.115028953,-0.339369005,-0.504634229
-0.353874023,-0.104152793,-0.324475708,-0.524736614
-0.006973605,0.210014836,0.187764735,-0.480416423
0.033378496,0.295351676,0.349213059,-0.478199071
-0.10793679,0.221474725,0.209030377,-0.465397184
-0.03413841,0.231103083,0.227004473,-0.471273929
0.159217609,0.325009988,0.406791762,-0.474504723
0.292014862,0.433042828,0.621009003,-0.485126073
0.100098909,0.252713555,0.267686177,-0.541082106
-0.031560751,0.12701836,0.038361335,-0.567328575
-0.149550062,0.040193487,-0.107715145,-0.604620055
-0.187311378,0.018946257,-0.141616535,-0.599127083
0.215379952,0.282833948,0.325116136,-0.554512043
0.57355322,0.607081577,0.968276505,-0.521131191
0.784988481,0.609424892,0.972810399,-0.499007749
0.607526432,0.583760996,0.921920745,-0.479829315
0.500956942,0.514892271,0.77137022,-0.491579326
0.590942667,0.578923213,0.912019573,-0.497099972
0.751056055,0.745526902,1.1999258,-0.479303539
0.746390729,0.668288059,1.079539088,-0.50706754
0.945061177,0.791985364,1.262428472,-0.603553859
1.006773663,0.871387319,1.353503084,-0.654684213
0.974398971,0.949644738,1.425475596,-0.601968116
1.149158848,0.859695482,1.341278515,-0.597058125
1.31394225,1.039853404,1.488709857,-0.555343267
1.297693398,0.992528652,1.458041583,-0.549208812
1.352633013,0.941167952,1.418479046,-0.564099723
1.546933104,1.045334151,1.491917636,-0.568336756
1.55363453,1.102104335,1.521114796,-0.558774888
1.530519046,1.102513536,1.521299176,-0.538126418
1.549580521,1.108108442,1.523783555,-0.542170716
1.597651254,1.115666739,1.527031943,-0.561773137
1.586248123,1.130773802,1.533156821,-0.539843968
1.446549733,1.148272522,1.539646631,-0.511082466
1.24524312,0.968528567,1.440391623,-0.519915304
1.175194591,0.930501726,1.409406284,-0.532316912
1.033314774,0.860114215,1.34172319,-0.531564578
1.136378002,0.890865998,1.372998202,-0.540550909
1.154758965,0.906591742,1.387958829,-0.53101469
1.153025524,0.9062967,1.387684448,-0.532579152
1.005034034,0.790105265,1.260035924,-0.547006671
1.018152791,0.771245494,1.235404328,-0.552358935
0.927067257,0.727428566,1.173615836,-0.532078379
0.917698163,0.761083563,1.221649888,-0.525292814
0.884036892,0.708730386,1.1452354,-0.585769887
0.816087469,0.644328145,1.037730734,-0.549759428
0.692479665,0.590361087,0.935269725,-0.523827309
0.412230887,0.416376354,0.587609153,-0.531358249
0.268978512,0.332509504,0.421451531,-0.533752398
-0.058897607,0.119010351,0.024417756,-0.516015032
-0.515126787,-0.234125871,-0.490544771,-0.499230342
-0.656366619,-0.44984567,-0.712898532,-0.474084216
-0.910332959,-0.96684044,-1.035093612,-0.351600238
-0.930810233,-1.063495776,-1.062719344,-0.398020943
-0.939052864,-1.022923516,-1.047252201,-0.305722139
-0.87694892,-0.912697833,-1.017184893,-0.382086329
-0.831782478,-0.747158452,-0.933068274,-0.475807754
-0.83567175,-0.794783693,-0.961520654,-0.494295025
-0.843030002,-0.694449182,-0.899759153,-0.50011416
-0.885616371,-0.851387972,-0.989586426,-0.410159339
-0.80583235,-0.570221028,-0.812262505,-0.499386101
-0.883397222,-0.734080258,-0.92499106,-0.486237015
-0.957963139,-1.089118366,-1.062719344,-0.274219289
-0.966869411,-1.088746216,-1.062719344,-0.17001342
-0.97402898,-1.222063312,-1.062719344,-0.319366739
-0.957442561,-0.846664349,-0.987137577,-0.463183634
-0.948456495,-1.021082283,-1.046956296,-0.396488765
-0.97402898,-1.273616697,-1.062719344,-0.372714284
-0.97402898,-1.088339228,-1.062719344,-0.352618048
-0.97402898,-1.267178368,-1.062719344,-0.284249403
-0.97402898,-1.293741008,-1.062719344,-0.278147637
-0.952828148,-0.914258038,-1.01778579,-0.50257571
-0.901789541,-0.778932557,-0.952211779,-0.565040504
-0.788318952,-0.51062888,-0.765058708,-0.574705698
-0.71973006,-0.476285073,-0.736109818,-0.534707581
-0.729585044,-0.467529472,-0.728514296,-0.549229688
-0.705857844,-0.399868717,-0.666702484,-0.513267939
-0.592627574,-0.287679188,-0.551821195,-0.526589695
-0.67085116,-0.369436487,-0.637009625,-0.46807097
-0.699139565,-0.410229574,-0.67653682,-0.477137
-0.729327367,-0.503482393,-0.759143701,-0.488316248
-0.779048552,-0.56568294,-0.808796462,-0.595369866
-0.60861725,-0.315977129,-0.582589387,-0.571828335
-0.502448468,-0.233779537,-0.490135368,-0.501296063
-0.622458829,-0.30558813,-0.57142208,-0.497668227
-0.530277096,-0.267630056,-0.529350319,-0.504251832
-0.257822098,-0.033710926,-0.223196591,-0.498803847
-0.205131747,0.018425508,-0.142455163,-0.519327063
-0.252498668,-0.052600088,-0.251200984,-0.579410412
-0.275336574,-0.035921245,-0.226506766,-0.573781748
-0.295683832,-0.038938164,-0.231010579,-0.617939141
-0.455980193,-0.187142574,-0.433432094,-0.674719035
-0.415163087,-0.112670318,-0.336155448,-0.67490898
-0.245421216,-0.024450463,-0.209230813,-0.662989171
0.004850322,0.20900443,0.185896577,-0.606794362
0.237040744,0.30842363,0.374509992,-0.587212979
0.270527714,0.343569044,0.443138366,-0.574309951
0.229842295,0.33306441,0.42253775,-0.563860462
0.249729517,0.308220051,0.37411502,-0.492863019
-0.025450672,0.183522099,0.139161571,-0.454842993
-0.165134528,0.091810647,-0.022256957,-0.453618206
-0.178409303,0.08384383,-0.03572046,-0.468644323
-0.225003311,0.015686383,-0.146828185,-0.477117743
0.076467274,0.225913293,0.217304295,-0.488005459
0.337833379,0.390639151,0.536242265,-0.497998354
0.471598427,0.40169279,0.558269062,-0.483285534
0.390175363,0.393427299,0.541793083,-0.479573062
0.419920921,0.43039857,0.615703564,-0.487661739
0.562397523,0.593743859,0.942040869,-0.464560134
0.421841133,0.512775911,0.766407074,-0.476272764
0.360025698,0.504540378,0.746895949,-0.458443481
0.176858239,0.310564046,0.378664575,-0.467649006
0.010857453,0.227271394,0.219840026,-0.46825877
-0.601965329,-0.488899598,-0.746897474,-0.446768557
-0.947085531,-1.035303028,-1.04905968,-0.454306294
-0.735011189,-0.643872953,-0.865772484,-0.483462896
-0.506006438,-0.521581864,-0.774015839,-0.508781287
-0.404971433,-0.451440146,-0.714321814,-0.44870692
-0.197994711,-0.245502694,-0.503898894,-0.466107928
-0.298956208,-0.222241121,-0.47639816,-0.462220359
-0.596017221,-0.604643589,-0.837899307,-0.406171599
-0.539752187,-0.582472651,-0.821518258,-0.387679958
-0.699915244,-0.695320237,-0.900326444,-0.33071987
-0.606018823,-0.594096061,-0.830164584,-0.37601701
-0.494827535,-0.449744334,-0.712807973,-0.383186429
-0.393667219,-0.345849574,-0.613143591,-0.364800218
-0.314583429,-0.237824223,-0.494905995,-0.408483621
-0.051829765,-0.014239396,-0.193647005,-0.449881136
-0.248832967,-0.145755317,-0.380425936,-0.50003972
-0.164351067,-0.042906934,-0.236910308,-0.490380351
-0.250113358,-0.211392991,-0.463308981,-0.505028278
0.256795858,0.430973675,0.616857262,-0.473357937
0.712965922,0.789243742,1.258935798,-0.477788677
0.504133729,0.730393739,1.178003786,-0.465883717
0.621002416,0.81440062,1.29009099,-0.4640575
0.322059235,0.544474553,0.838607291,-0.477125511
0.26140896,0.425332243,0.60554493,-0.472577688
0.619627515,0.765629027,1.227844521,-0.468957134
0.626924319,0.711445682,1.149433471,-0.462294719
0.465101211,0.576539273,0.907104039,-0.465187618
0.480316168,0.53996177,0.828605101,-0.492472368
0.460772297,0.561334846,0.875181214,-0.489841952
0.854875742,0.812401596,1.287688001,-0.487464876
0.90580579,0.895842224,1.377806737,-0.500579413
0.509387402,0.434776995,0.624489647,-0.462814264
0.293643948,0.385517675,0.526055588,-0.480103207
0.941676242,0.895035397,1.377031802,-0.490954998
0.787323488,0.769141617,1.232584673,-0.461837072
1.333586727,1.256291517,1.565942012,-0.501367024
1.751615277,1.521356199,1.572484318,-0.556864764
1.785009331,1.580846444,1.572484318,-0.535386526
1.782378603,1.731266392,1.572484318,-0.527035285
1.79163331,1.661697736,1.572484318,-0.534015609
1.793791486,1.605365349,1.572484318,-0.577462987
1.790671704,1.527622212,1.572484318,-0.578732924
1.792663174,1.529280802,1.572484318,-0.564530101
1.793936064,1.530994316,1.572484318,-0.541810004
1.794008259,1.581667342,1.572484318,-0.521315431
1.668288035,1.428489203,1.572484318,-0.518473588
1.719947163,1.467191917,1.572484318,-0.522763135
1.489696924,1.259644784,1.566392552,-0.514408091
0.946542028,0.786031188,1.2548125,-0.512363488
0.886185129,0.660910645,1.066899773,-0.505405173
0.882969149,0.589073796,0.932680461,-0.510084722
1.075168447,0.753994156,1.211850843,-0.535508139
1.378094192,1.035684005,1.486222563,-0.529713116
1.210445849,0.872622411,1.354771364,-0.513673397
0.681175732,0.472349924,0.700101871,-0.518885357
0.923259838,0.635061326,1.020965674,-0.516105008
1.42659416,1.220830181,1.559854955,-0.548303633
1.787842018,1.365672018,1.572484318,-0.592635881
1.759445952,1.268390513,1.567467071,-0.61054632
1.719984855,1.133924625,1.534373003,-0.619522779
1.793114161,1.44356767,1.572484318,-0.554383633
1.791454228,1.445759379,1.572484318,-0.549134129
1.792992085,1.409641234,1.572484318,-0.5815547
1.793662471,1.453060536,1.572484318,-0.57977517
1.793604152,1.441685075,1.572484318,-0.580321255
1.793695475,1.306198341,1.570457457,-0.594960767
1.793782297,1.340291363,1.572484318,-0.595611392
1.793943565,1.333587553,1.572484318,-0.598991795
1.793835365,1.272071957,1.567876061,-0.606679627
1.793840803,1.228954732,1.56146456,-0.622543643
1.793863681,1.375134018,1.572484318,-0.621007137
1.792853695,1.404603049,1.572484318,-0.61432862
1.792368391,1.409174613,1.572484318,-0.628380053
1.792595666,1.421021234,1.572484318,-0.608070529
1.792547286,1.420083681,1.572484318,-0.606678575
1.793702413,1.472543981,1.572484318,-0.60605368
1.793667159,1.437544272,1.572484318,-0.602952429
1.793581837,1.542533866,1.572484318,-0.578288385
1.793788485,1.515368433,1.572484318,-0.572043403
1.793757732,1.717047179,1.572484318,-0.538699852
1.793446635,1.732575244,1.572484318,-0.547140098
1.793478889,1.805518501,1.572484318,-0.521778256
1.793452073,1.657890105,1.572484318,-0.510380866
1.526856768,1.276588824,1.568342927,-0.527283042
0.917349374,0.665206231,1.074284224,-0.501788907
0.520627578,0.40198125,0.558844602,-0.516397753
0.623762908,0.476805287,0.709088465,-0.530620561
1.105727563,0.804786333,1.278419685,-0.532520247
1.152271128,0.795076725,1.266337885,-0.535080916
1.032678141,0.717323828,1.158431841,-0.537490924
0.92724859,0.649706535,1.047307551,-0.512314455
0.829285361,0.556205426,0.864186188,-0.516217073
0.575560254,0.400894588,0.556676666,-0.537087975
0.781411524,0.563869712,0.880572532,-0.517513064
0.75627288,0.454582262,0.66430283,-0.52449533
0.567652789,0.391671118,0.53829635,-0.542535798
0.608650806,0.376417442,0.507986681,-0.54057049
0.591851299,0.400491515,0.555872648,-0.546454437
0.668854125,0.412625007,0.580105222,-0.529575563
0.444629487,0.313258235,0.383898876,-0.550942869
0.369614473,0.28971433,0.338345178,-0.542478673
0.246329205,0.132554258,0.048052365,-0.509874347
0.302190483,0.20345605,0.175658126,-0.501358609
0.231384558,0.199825444,0.168977108,-0.507626814
0.620721323,0.444294145,0.64360772,-0.529888375
0.497709459,0.355642847,0.466901755,-0.527616891
0.468521494,0.36750195,0.490325908,-0.565263501
0.525719982,0.39392819,0.542790665,-0.579376833
0.362609545,0.300113429,0.358412683,-0.583501883
0.652490885,0.471372654,0.69813116,-0.583399284
0.74960127,0.520031904,0.783337444,-0.59668471
0.588940978,0.412561006,0.579977245,-0.592324445
0.474982612,0.331543128,0.419560358,-0.619731374
0.326572576,0.254991053,0.271999874,-0.63315148
0.459895919,0.306034696,0.369877099,-0.663069033
0.750684202,0.497199277,0.729236646,-0.67234289
0.958478843,0.659673284,1.064759642,-0.673601135
1.146164143,0.794960069,1.266190913,-0.659794141
1.211067293,0.816247356,1.2922999,-0.651513497
1.106144609,0.799853002,1.272318331,-0.657137792
0.993501888,0.670172924,1.082735347,-0.675704318
1.173544034,0.795659773,1.267071809,-0.660871261
1.200791161,0.808724918,1.283235857,-0.6865553
0.834148896,0.541152379,0.831252789,-0.706055001
0.940319717,0.593353949,0.941262836,-0.736067142
1.034760371,0.694051815,1.122082847,-0.723073612
1.18928283,0.831934971,1.310641037,-0.70104581
1.042796006,0.659577962,1.064594532,-0.726332362
1.176644126,0.823570074,1.300955067,-0.704716774
1.000453842,0.673383209,1.08814846,-0.695794931
1.004360272,0.66503261,1.073987112,-0.730908949
1.172629308,0.780909711,1.248170309,-0.720653248
1.021268259,0.647310112,1.043054306,-0.726980479
1.054999475,0.704484958,1.13861882,-0.754452705
1.443940571,0.98428268,1.452140082,-0.702070175
1.68383331,1.256969887,1.566034886,-0.664938781
1.436764343,1.042147697,1.490061187,-0.66039286
1.448947748,0.938269277,1.416043229,-0.71421739
1.67444115,1.173426903,1.547859557,-0.681560755
1.559302342,1.057894774,1.499006516,-0.713364603
1.650447695,1.169419323,1.54663818,-0.696340894
1.647946919,1.148686489,1.539792386,-0.695525327
1.645170301,1.173267353,1.547811558,-0.69573202
1.613716524,1.120578736,1.529076986,-0.690008242
1.63099599,1.203338724,1.555949975,-0.67526334
1.625408999,1.217460346,1.559149472,-0.668131667
1.226773835,0.833803269,1.312775335,-0.662056725
1.354523971,0.897841247,1.379718925,-0.614227235
1.523484209,1.060298232,1.500321602,-0.616916152
1.52342739,1.071162136,1.506101772,-0.550280997
1.638427996,1.139276688,1.536390758,-0.553753075
1.693836787,1.204535687,1.55623646,-0.586431355
1.472745994,0.95316686,1.428327503,-0.592187054
1.452745041,0.978718867,1.44806233,-0.597256201
1.446756381,0.969784992,1.441351612,-0.625753845
1.396377644,1.000179775,1.46336697,-0.615705686
1.405965763,0.99124363,1.457133015,-0.590013718
1.561501209,0.992574043,1.458073602,-0.613552012
1.42067057,0.970539392,1.441926093,-0.640948099
1.164489787,0.701631447,1.134135222,-0.652074834
0.975245252,0.622833874,0.99832609,-0.685271406
0.839504861,0.592678984,0.9399145,-0.636054736
0.847146516,0.563606444,0.880013891,-0.620053369
0.761193235,0.501120613,0.738701066,-0.653756135
0.96383537,0.657978834,1.061819463,-0.616914048
0.932250328,0.633395473,1.017916149,-0.63437206
0.755772762,0.525519006,0.795980143,-0.610563716
0.514406111,0.379707161,0.514513779,-0.620247885
0.944544183,0.645787014,1.040339502,-0.67319325
0.788138453,0.569771008,0.893016238,-0.662277335
0.552711987,0.387196691,0.529393798,-0.653041427
0.293932824,0.211891304,0.191237128,-0.668222776
-0.16159367,-0.128955734,-0.358162446,-0.707704463
0.326973495,0.252834749,0.267915602,-0.709039495
0.044423557,0.074597891,-0.051223609,-0.694937369
0.453147519,0.33748641,0.431201009,-0.64369673
0.658328966,0.435254509,0.62544823,-0.685261979
0.193033302,0.150776512,0.080243594,-0.701221554
0.611986611,0.435286056,0.625511561,-0.673517672
0.309039488,0.262976253,0.287162365,-0.677479115
0.114270876,0.123106556,0.031538906,-0.702899659
0.118954673,0.132026927,0.047127421,-0.701418174
0.513952874,0.400369413,0.555629102,-0.716759651
0.470920258,0.315127667,0.387533968,-0.737298564
0.25534576,0.170031185,0.114726952,-0.749962453
0.680012729,0.479548497,0.714623256,-0.733508052
0.48425804,0.323543629,0.403929891,-0.757338484
0.745855357,0.496201808,0.72681762,-0.750929773
0.746458986,0.485702395,0.727043729,-0.769824525
0.83620281,0.539577762,0.827749789,-0.771367302
0.797158009,0.547284942,0.844790566,-0.778758586
0.780905406,0.547503273,0.845269463,-0.783805968
0.771236653,0.554230914,0.859923164,-0.716671941
0.517784108,0.343321662,0.442652413,-0.702413895
0.510782274,0.340050099,0.436229441,-0.727991493
0.856315901,0.562701799,0.878091998,-0.789551917
0.522217472,0.338123248,0.432449708,-0.78228439
0.504783489,0.359888503,0.475278608,-0.757609464
0.557146194,0.459250055,0.673701061,-0.660643328
0.440001008,0.31127646,0.380048138,-0.67996239
0.788864908,0.568980068,0.891357134,-0.658548114
0.957708508,0.602598299,0.959539556,-0.686282865
1.320184438,0.890970852,1.373100237,-0.655889864
1.438303513,0.991298327,1.457171771,-0.64614679
0.999223331,0.664087794,1.072368283,-0.664338403
1.262199488,0.84471211,1.325027416,-0.644425639
1.669166757,1.222169899,1.56012925,-0.647074139
1.784392575,1.489852285,1.572484318,-0.633310758
1.770418723,1.406583009,1.572484318,-0.613588262
1.785507761,1.389803057,1.572484318,-0.595651202
1.784701984,1.344279878,1.572484318,-0.609022153
1.789448132,1.29614603,1.569922743,-0.658560211
1.793093346,1.649289401,1.572484318,-0.621334634
1.792016603,1.514547535,1.572484318,-0.630078831
1.793080407,1.654225228,1.572484318,-0.636079536
1.793131038,1.646226637,1.572484318,-0.632234933
1.788931888,1.429460119,1.572484318,-0.623486487
1.791366656,1.56460415,1.572484318,-0.633503696
1.783682809,1.444578984,1.572484318,-0.606649122
1.761771583,1.415773797,1.572484318,-0.597559627
1.733550662,1.293371273,1.569742093,-0.586214668
1.728370029,1.336593124,1.572484318,-0.583783785
1.778619564,1.413967686,1.572484318,-0.562718287
1.792777749,1.572500384,1.572484318,-0.564944297
1.766152066,1.386595042,1.572484318,-0.587624424
1.789396564,1.406428452,1.572484318,-0.595696028
1.780836246,1.309456287,1.570590606,-0.604821773
1.728472978,1.257686158,1.566131996,-0.615253542
1.560148622,1.084134456,1.512654915,-0.620155077
1.499157341,1.049681937,1.494412638,-0.638795194
1.263285608,0.8583628,1.339859854,-0.638340097
1.073226858,0.769955479,1.233677154,-0.590134198
1.724634055,1.243205039,1.563978126,-0.579586642
1.735101458,1.325717418,1.570962829,-0.576883404
1.363755613,0.998454459,1.462178674,-0.535601837
1.537683835,1.067575786,1.504223267,-0.578345267
1.675068782,1.246381961,1.564485067,-0.562857782
1.517619125,1.026169579,1.480393365,-0.599560213
1.010756226,0.687945125,1.112220529,-0.621250727
1.107860611,0.739884335,1.191843807,-0.657754313
0.983887892,0.702014548,1.134738875,-0.666493331
1.104046253,0.764826967,1.22675644,-0.651961677
0.970778135,0.706943112,1.142457764,-0.669450355
0.927729393,0.66760515,1.078377744,-0.657478559
